"GEOID","0_R1","30_R2","30_R3","30_R4","50_R1","50_R2","50_R3","50_R4","70_R1","70_R2","70_R3","0_R2","70_R4","0_R3","0_R4","30_R1"
"01001",1.49621671660302,1.51643346610873,1.55856265926511,1.52265626936402,1.58288181212924,1.52991358155078,1.58759842786255,1.52734305835874,1.61755185512697,1.54339552287289,1.61877668180123,1.49621671660302,1.53384322649622,1.51902618005897,1.51902618005897,1.54821405754354
"01003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01005",1.50918236904987,1.5255343872965,1.57131005308689,1.5346063242202,1.59084163540334,1.53643867658128,1.59786977350194,1.53630526084005,1.62351056792385,1.54734532077022,1.62631532627392,1.50918236904987,1.53957672950236,1.53500643490941,1.53500643490941,1.55817568908878
"01007",1.46751019005812,1.4962084399933,1.57505812356493,1.5399017510273,1.56759419271283,1.51534546479666,1.59892401524508,1.53988302250721,1.60763632102449,1.53448637575148,1.62487446778835,1.46751019005812,1.54159123289868,1.54316789007259,1.54316789007259,1.52755693690905
"01009",1.37469887283734,1.43089754264197,1.56827676715538,1.53237045354539,1.52266698851916,1.46837313724722,1.59386815041423,1.53348055534727,1.58187117017943,1.50585658149532,1.62239645368607,1.37469887283734,1.53709260233496,1.53539648137222,1.53539648137222,1.46347248314417
"01011",1.50957583788905,1.52578701277432,1.56060583925593,1.52490323164369,1.58943011023811,1.53659887567728,1.588981003224,1.5290664151751,1.62137957418161,1.54741426870664,1.61950318266036,1.50957583788905,1.5350484266204,1.52206877726105,1.52206877726105,1.55748507758682
"01013",1.49811261843723,1.51793658282323,1.58929184882359,1.55203851206936,1.58612431548916,1.53115448480077,1.61179109443773,1.54935526238516,1.62133239455039,1.54437392729563,1.63568667538042,1.49811261843723,1.54779080129826,1.5581611291137,1.5581611291137,1.55091817939131
"01015",1.42452402447314,1.46614084295905,1.5668638247136,1.52929652300482,1.55036492107683,1.49390322655829,1.59398981974245,1.53075061927792,1.60073166179359,1.52167987396479,1.62443228771431,1.42452402447314,1.53501958980984,1.53239331484404,1.53239331484404,1.50001553829081
"01017",1.45286030061861,1.48550719048173,1.55742848970353,1.52465959134002,1.55592501485529,1.50728320213309,1.58320051145342,1.52807612771799,1.59717086895392,1.52906834649468,1.61158522814201,1.45286030061861,1.53369773344865,1.52366933771383,1.52366933771383,1.51469057020474
"01019",1.41353307943114,1.45839655958992,1.5671747285888,1.53026096311037,1.54373166532481,1.48832066303738,1.59441270295888,1.53240132961894,1.59583681673042,1.51825685508788,1.62428256549753,1.41353307943114,1.53678286013357,1.53125263745635,1.53125263745635,1.49164120702269
"01021",1.48051736878143,1.50535935385269,1.56564933112884,1.52925445029678,1.57612769330249,1.52192775063722,1.59310031611451,1.5319968437996,1.61438419446474,1.5385018053391,1.62284946561266,1.48051736878143,1.53668114240059,1.52878196624756,1.52878196624756,1.53787826106283
"01023",1.49706396126501,1.51704576648818,1.56608510850832,1.53034796167355,1.58352978894095,1.53036950130988,1.59275015315356,1.53271318746812,1.61812060851268,1.54369526110437,1.62183780411432,1.49706396126501,1.53712098059695,1.53062995091347,1.53062995091347,1.54894153417412
